smiles,dipole_moment
CCCN1C=C(C)C=N1,2.1603
ON=C1CC(O)CC=C1,2.0024
OC1CC2NC2(C1)C=O,2.1698
NC(=O)C1(CC#N)CC1,2.3402
COC12CN3C(C=C1)C23,1.8987
CCC1=NC=NC(C)=N1,0.7386
NC1=CC(=O)CC11CC1,5.916
CC1(C)C2NC(=O)C12O,3.1822
COCC1C2NC2C1C,0.8628
O=C1C=CC2=C1C=CO2,2.5965
CC1=CCN(C1)C(N)=O,3.6938
CC1=CCC2(CCO2)C1,1.599
COC1=NC(=O)NN=N1,1.2351
OC1C2CC1(O)C2C=O,1.7014
N#CC1=CC2CCN2C1,4.0368
NC1=NN(CC=O)C=N1,2.0265
CC12CCC(CC1)C=C2,0.1729
O=C1OC2(CCC2)C=C1,4.8022
CC(O)(CCO)C=O,4.0316
NC(=O)NC1=NNN=N1,4.8142
N=C1OC23COC2CC13,1.0633
N#CC1CNC(C1)C#N,1.3842
CC1=CCCC(C1)=NO,0.6981
CCCN1C=CC(C)=N1,1.8771
CCNC1(C)COC1=O,4.2931
CC1(O)CNCC(=O)C1,3.8316
OCC12OC3C(C13)C2O,3.2198
CC(=O)C1(CN1)C(N)=O,1.9235
CC1CC2CC2C(=O)N1,3.9169
CC1(C)OC(=O)C=C1N,6.8
CNC1=CN=CC(N)=C1,3.4921
CCCC1C2NC2C1O,2.6289999999999996
CC1(O)C2C=CC1C2=O,3.5396
COCCC1=CN=CO1,1.9907
OC12CCC(CC1)C=C2,1.412
NC1=NN(CCO)N=N1,2.6426
N#CC1=CC2OCC1O2,2.5945
CCCC(C)(C)C#C,0.6978
O=C1OC23CC(C2)NC13,4.7184
CC(=O)C1=CC=NO1,0.525
CC1CCC2C(C#N)N12,3.1559
C1NC2=CNN=C2C=C1,1.8494
CC12C3C4C(C1C4=O)N23,1.2544
CC(O)C(=O)NC(N)=O,6.0503
CC12CC1N1C(C#C)C21,1.5837
O=C1COC2C3CC1C23,2.7302
OC1CCC2(CC2)C1,1.4188
CC1C(O)C2(C)COC12,1.3302
O=CC12CC3C(C1)C3O2,2.7261
CC12C=CCN3C1CC23,1.0774
OCC(O)C1=COC=C1,1.8252
OC(CC#N)C1(O)CC1,4.3369
C1CC(O1)C1=NOC=N1,1.0673
CC1C2C3CC2C1(C)C3,0.1423
OC(C#N)C(=O)NC=O,3.0477
CC#CCC1OC1CO,2.0433
CN1CC(O)(C#N)C1=O,4.6522
CC(O)C1=C(N)OC=N1,2.1753
CC1C2C3C(N13)C2(C)O,2.9832
CCC(=O)NCC#C,3.135
COCCN1CC1C#N,3.8451
CC(O)CC1C2CC1C2,1.3886
CC12C3CC4OC1C4N23,0.4107
C1C2OC=NC3CC12C3,1.7432
CC1=CN(CC=O)N=C1,2.4143
OC12CC1CN1CC1C2,1.9753
OC1=CC=C(O)C(F)=C1,1.6508
N#CCC1CN1C1CC1,3.9677
O=C1CCCC2CCN12,4.0067
O=C1N2CC2C11CC1,4.0395
OC1CNCC(=O)C1,2.9537
C1CC11C2C3CC1OC23,1.4293
C1CC2CC(CC=C2)O1,1.1761
N=CNC(=O)C#CC#N,5.4536
CC1=C(F)OC(=O)C=C1,4.5285
CC12CC1OC2C1CN1,2.3314
C#CCN1CC2NC2C1,2.3185
COC1=NC(=O)C=CN1,6.2749
C1OC1C1C2C3CC1N23,2.0337
OC1=CNC2=C1NCC2,2.4162
NC1=C(N)C(=N)OC=C1,3.3647
OC1C2CC3C2OC13,0.7877
CN(C1COC1)C(N)=O,5.2944
COCCC12CC1CO2,1.1123
OC12CC3OC1(C#N)C23,4.2824
OC1=NC=C(C=O)C=C1,2.9093
OC1C(C#N)C1(O)C#C,5.1945
CN1C=CC=C1CC#C,1.7236
CC1C2C3CN1C23C#C,1.8691
COC12C3C4C1C4(C)C23,1.0193
CC1OCC(O)C2NC12,3.4186
C1C2C1C1C3CN1C23,1.5368
CC1(CCCC#N)CO1,5.066
CC(O)C1=CC(C)=NO1,2.2787
CC12CC1(CCO2)C=O,2.5861
C1C2OC3C4C(C3O2)N14,1.0289
CC(C=O)C12CC(C1)O2,2.8683
OC1CC2(CO2)C1C#N,4.4055
O=C1NN=CC(=C1)C#C,3.1659
COC(=O)C1NCC1C,1.6858
CC12OC3COC1C23O,1.9077
C#CC12CN3CC(N1)C23,1.0037
CN1C=C(NC=N)N=N1,2.2995
CC1(CN2CC12)OC=N,3.8806
O=COCC1CC(=O)N1,3.2694
C#CC1CC2=CN=CN12,3.802
CC(OCC1CN1)C#C,2.7085
OCC(C#C)C(O)C=O,1.8471
COCC1CC(O)C=C1,1.9816
CC1=NC(CO)C(=N)N1,5.5175
CC1OC11CCC(C)C1,1.6858
O=C(CC1NC1)N1CC1,2.4852
CCOC(C)C1(C)CO1,1.6387
CC(O)C(=O)NCCO,4.9214
CC1(C)OC(=O)NC=C1,4.3069999999999995
CC1OC2(COC12)C=O,2.1837
COCC12CC(O1)C2O,1.4954
CC1=CC2C3OC1C23C,1.5635
O=C1C2CC3CC1C2O3,1.9939
CCN1C=NC=NC1=O,4.3601
CC(=O)CC1CC(=N)O1,1.7686
CC(C)C1=CCCC1,0.1827
ON=C(CCC#C)C#C,0.6728
CN=C1CC(O1)C(N)=O,2.3017
CC1(C)CCCCC1=O,2.8057
OCC1=CCC(C1)C#C,1.8219999999999998
CCC(O)C1=NC=NO1,1.5761
CC12CC(C1)C1OC1C2,1.7861
OCC1OC2COC1C2,2.78
CC1N2CC3CC1(C)C23,1.5091
OCC1(CCCC1)C=O,3.0805
CC(O)CCCO,1.7364
CN=C1ON=CC=C1,2.7609
OC12C3NC11COC2C31,2.332
CC1=NC(O)=NOC1=N,0.3729
CC1C(C)C1OCCO,1.8543
CC12CCC1(C)CC2,0.1261
OC(C=O)(C#N)C1CC1,3.3727
CCC1CCC1(O)CO,2.2162
CC1OCC2(O)C(O)C12,0.8824
OC1C(CC=O)OC1=O,2.8373
CC1=C(CCO)NN=N1,4.2702
CCC1=NC(=N)C=CO1,3.8
CC1=NC(=CN1)C1CN1,4.718
CC1C2C3OC1C=CC23,1.3421
CN(CC1CO1)C(N)=O,2.4088
CCOCCC1CC1O,2.0292
O=CCC(CC#C)C=O,3.1681
OC1CCC2CCCC12,1.3909
OC1=CC=C(N1)C1CN1,2.5383
O=C1NC2COC1C2,4.3158
CN1N=C(F)N=CC1=O,1.2216
OC12CC3C4CC1C2C34,1.3271
CC1CC1(CO)CC#N,4.3518
CC1(CC1)C(=O)C=O,1.6925
C1C2C3C4CCC2C1C34,0.0833
CC(O)C1=C(N)C=NO1,2.8876
OC1(COC=NC1)C#N,3.41
C1C2N1CC21CN=CO1,0.9426
CC1CC(=O)N1CC#N,3.9832
OC1=NC=CC=C1F,1.6347
NC1=CNC(CCO)=C1,2.7279
CC1(CC=O)OC1C#C,2.6282
CN1C=C(CC#C)C=N1,1.7489
C#CC12CC3OC1CC23,1.173
CNC1=C(ON=C1)C#N,5.6201
COC12CC1C1C2N1C,1.0061
OC12C3C4C3C1C24,1.3185
CC1=CCCC=CC1=O,3.6929
CN=C(N1CC1)C(N)=O,3.0389999999999997
N#CC1(CNC1)N1CC1,3.6842
CCC1CCCC1,0.0445
CC1CC1C#CCO,1.9380000000000002
N=C1NC2CC1OC2=O,3.6118
COCC(=O)CC1CO1,3.2313
CCN1C=CC=C1OC,1.4296
CCC#CC(C)CC#C,0.8092
O=CC1=C(OC=N1)C#N,3.0425
CC1OC2(COC2)C1=O,2.2097
CC1(C)NC(C)(C)C1=O,2.2731
OC1C(=O)C=CC1=O,3.2716
CCOCC(=O)C(C)C,2.2006
CC1CC11CC2(CC2)C1,0.1292
CC(NC=O)C(O)CO,3.2392
CN=C1NC(C)C1(C)O,2.1623
OC1=NOC(CC#C)=C1,1.7724
CC12CCC1CC2C#C,0.7431
N#CC1CC(O1)C1CC1,4.6494
CC1(C)CCCC1C#C,0.7104
CC1CCOC1C#N,4.1798
CCCN1N=NNC1=O,0.8262
COC1C2CC1C(C)=C2,0.8979
NC12CCOC1C2C#N,4.7306
C#CC1CCC(=C1)C#C,0.6238
O=C1NC2=C(CCO2)O1,4.5539
CC#CC1(C)CC2OC12,1.6248
COC(C)C1OC1C#C,1.5374
COC1CCC1C#C,1.7007
C1OC1C1=COC=C1,1.9337
O=CN1C=CC(=O)C=C1,3.4112
CC1CC2OC2(C1)C=O,2.6865
CCOC1COC11CC1,2.1414
CC1(O)CC(C=O)C=C1,3.3579
OCC1C(O)C1C1CN1,2.1239
CC1=CCC2C1C2(C)C,0.1873
OCCNC1=NC=CO1,2.501
CCC(O)(C=O)C1CO1,3.8622
CC1(O)C2C3CCC1N23,2.8033
OCCC1C2NC2C1=O,4.0373
CC1(C#N)C2OC1C2O,3.1941
N#CC1CCNC1C#N,6.6011
CC(=NO)C1=NCCO1,0.9948
CN1N=C(O)N=CC1=N,1.6938
CC1(CC1)C1(CC1)C=O,2.8249
COC1=CON=NC1=O,5.268
OC1CC2CC1C2C#N,5.3572
COCC#CC1CC1C,0.8109999999999999
CN1C2CC1(C)C2C#N,3.4006
CC12CC3(CCC3C1)O2,1.4183
FC(F)(F)C12CN(C1)C2,0.4317
C1C23CCCOC12CO3,1.7218
CC1NC2COC12C#N,3.9803
CC1C2C3C4N3C1C24C,1.8976
C1OCC11CC2OC12,2.201
C1C2CC1OCOCC2,2.0235
OCC(COC=N)C#N,3.7453
OC1COC2C(C#C)C12,1.1095
CNC(=O)N1CC1CO,4.9979
CC1=C2OCOC2=CN1,1.8087
C1CC(C1)C1=NOC=C1,2.8898
CC(C=O)C(O)CC#C,3.1423
FC1=COC(=O)C(F)=C1,3.4281
CCC1(C)C2COCC12,1.4467
CCC1=C(O)C(C)=CO1,1.8383
CN(CCO)CC=O,2.279
CC1=NC2=C(N1)OC=C2,2.8285
CC1=CC(C)=CO1,0.6525
CC1C2C3C1OCC23C,1.6497
OC12CC1C1NC21C#C,0.5705
CC1CCC2C(O)C2O1,2.0057
O=C1CNC2CC2C1=O,4.4975
CC(C)C1(C)NC1C#C,1.7711
CC1=COC(=N1)N1CC1,1.4044
CC12CC(O)C1(O)C2O,1.8351
OCC1=CC(=N)OC=N1,2.1432
CC1(O)CC=CCC1O,1.7815
CC12NC(C=C1)C2(C)O,2.5984
C#CCC1CN1C1CC1,1.1865
NC1=NC(C=O)=NO1,5.696000000000001
CC(O)CC(C)(N)C#N,5.8217
CC1=CN2N=CC=C2C1,3.0826
O=CC12CC1C(N2)C#C,3.9276
N#CC12CC1N=CO2,2.9931
CC12C3CCC(C13)C2=O,3.3719
CC12CC1C1(CCO1)C2,1.7493
C1CC23COCCC12O3,1.2614
FC(F)(F)C1(CC1)C=O,3.9558
OC12CC3(CCC13)OC2,0.9977
CC(C)(C)C1OC1CO,1.8848
CC1(C)C2CCC(O)C12,1.4054
CNC(COC=O)C#N,5.5214
C1C2CC1CN=COC2,1.4273
O=CC1C2OC2C2CN12,3.3469
C1C2CC3(CCC3)C12,0.2208
NC1=NC(F)=COC1=N,1.4572
CC(CC#C)C1(O)CC1,1.4061
C1CC(N1)C1=NON=N1,3.6055
OC1=C2CCN2C(=O)N1,4.074
NC1=CC2=C(CC=C2)N1,1.4505
CC1C(C)C2(CC2)C1=O,2.8581
OCCC(O)CC=O,3.1943
CC1(CO)C2CCCN12,2.5558
O=C1OCC2CC2C1=O,5.9108
OC1C2CCC(O)CC12,0.8879
CC12CC1C1CC21C=O,3.3274
CC12CCC3C1C2C3O,1.8006
FC(F)(F)C#N,1.5146
NC1(CC(O)C1O)C#N,2.7452
CC1CC2(O)C(O)C12C,1.8195
CN(C)C1(C)CC1C#N,3.8217
CC12CN3CC3CC1N2,0.9079999999999999
NC1=NC=C(F)C=C1O,2.9342
CC12CC(C=C1)C2C#C,0.6663
OC1CN=CNC(=O)C1,2.041
OC12C3CN4CC1C4C23,1.4197
O=CC12CC(C#C)C1N2,2.6178
CC1=CN(N=N1)C(N)=O,0.5445
CC(C)CC(C)(O)C=O,2.9628
NC1=NC=NNC1=O,1.5375
CCN1CC(N)(C1)C#N,2.3971
COC1C2CC1C(=N)O2,3.3605
CN1CC(=O)C(C1)=NO,2.0956
OC1CCOC1C#C,1.2625
O=C1NC2=C(NCC2)O1,5.1021
N#CC1CN=CNC=N1,4.8617
OC1=NNC(=O)NC1=N,3.3159
OC12COCC1C2C#C,1.2653
C1NC1C1=CNC=C1,0.7409
OCC1CCC1C#N,2.8852
OCC(O)C1OC1C#C,2.2614
CC#CC1(C)NC1C=O,3.2928
CC1(O)CC(C1)C1CO1,2.6259
COCC1CCC1(C)C,0.9805
O=CN1C=NC=C1C#N,1.1883
CC1C2NC1(C#N)C2N,5.4088
CCCNC1=COC=N1,1.7741
CC1=NC(C)=C(C)O1,1.4563
NC1=NCC23CCC12O3,2.1616
CCC1C(O)C1CC#N,3.3532
OC1C2OC1C1OCC21,1.7551
O=C(C#C)C1=CNC=N1,4.779
CC1(CO1)C1(CC1)C=O,2.0166
CN1N=C(OC1=O)C#N,3.8277
CCC1OC1C(C)=NO,1.4524
CC12OC(C1O)C2C#C,1.2984
OCCC#CC1COC1,2.5843
OC1CC2OC1C2C=O,3.9699
COC1=CNN=C1C#N,7.5513
CN1C=C(N)C(=N1)C#N,6.5288
CC1(CC2CC12)OC=O,4.1553
CN1C=CC(CCO)=C1,2.7082
CC1=NC=CC=C1F,1.3737
O=C1NN=NC(=N1)C#C,2.032
CNC(=O)C1OCC=C1,3.1318
C1C2C3CC1CC23,0.0041
OC12CC3CCC1CC23,1.3673
CCC12OC1C1C2N1C,2.9201
CNC1=C(OC)C=NO1,3.5724
OC1CC11COC(=O)N1,5.9639
C#CC1(CCC=C1)C#N,4.0493
CC1=CCCC2CCC12,0.2046
CCNC(=O)OC=NC,2.0027
O=C1OC2CC1C2C#N,1.4842
CC1OC1CCC=O,3.0771
O=C(C#C)C1CC1,2.7833
CC1=CC2C3N2CC13O,2.5186
N#CC1=CC=C(O1)C#N,4.0603
CC(C#CCO)C1CC1,1.9721
CCCNC(=O)C(C)O,4.2503
CC1(C)NC(C#N)C1=O,5.6334
CC1CC2(CCC2)C1=O,2.5533
CCN1CCOC(=N)C1,3.2383
CN=C1NC(=O)C(C)O1,1.5637
CCC(C)C(O)CC=O,3.0139
CC1OC11CC2(CO2)C1,0.2306
N#CC1C=CCNC=N1,4.9641
CC12OCC1NC2C#N,5.928
OC1=NOC2=C1C=CC2,1.9983
NC(=O)CCCO,4.6
CC1C2C3CN3C12CO,1.9579
OC1C2OC3CC1(O)C23,1.0352
OCC1CC2COC1C2,0.3077
OC12CC(C1)C1CC1C2,1.3337
CC1=NC(N)=NN1C=O,3.5228
CC12C3CC11COC2C31,1.607
C1OC11C2C3C=CC1N23,2.937
OC1C=CC(=O)C11CN1,3.6116
CNC1=C(C)ON=N1,4.353
CC1=C(O)C(=CN1)C#N,5.4555
CC12OCC(O)C1C2O,2.7433
CC1(CO)COC1CO,2.7073
O=CC1CC(C1)C#C,2.2937
CC1=C(CC=O)ON=N1,2.4032
CC1=CCC(C=O)C1O,2.6489
COCCCC1CC1C,1.0205
CC1=CC(=CN1)N1CC1,2.2186
O=C1OC2OC1C=C2,3.6401
CC1=CN=C(C=O)C=C1,5.3622
CC1NCC=C(C)C1=O,2.7652
O=CCC(OC=O)C#C,3.4396
C1C2C3C4COCC13N24,2.3634
CC(C=O)C1(O)CC1,3.3481
OC12CC3C4CN(C14)C23,1.2311
OC1=CN=CN1,2.938
CCC1=NC=C(F)N=N1,2.4608
C1C2C3C2C2C1OC32,1.8568
OC1CC(=O)C1C1CN1,1.2509
C1C2OC3(CC4NC34)C12,2.9948
CCC1CC2=NC=CN12,4.0574
CC12C3OC1C(N)=NC23,1.9245
COCC12CC(C1)C2C,1.0831
O=CC1=C(C=O)N=CO1,1.2178
CNC(=O)C1CC1(C)O,2.0631
CCC(O)C1=CNN=C1,1.4688
CNC1=NCC(N1)C#N,4.0868
CC1(C)OCCN=CO1,1.7914
ON=C(COC=N)C#C,3.5859
NC(=O)C1OCCO1,4.5044
CC(=O)CN1CC(=O)C1,1.7391
O=CNCC1CC(=O)C1,3.2978
N#CC12CC3CC(N1)C23,4.9582
CC12NC3COC1C23O,1.73
COC(=O)C1CCC1C,1.6179
O=C1NN=C2CC=CN12,3.3243
CC1CC2(CO2)C1C=O,3.7177
CCC1C=C(C)NC1=O,3.509
CC1CCC2(CC2O)O1,0.7461
O=C(CC1CC1)N1CC1,2.6994
CCOC1CC(C)C=C1,0.9345
CC1(CN1)C(CO)C#C,3.3710000000000004
CC(NCC1CN1)C#N,4.9934
N#CC1CC2=NC=CN12,2.5445
CCC12C3C4N1C2C34C,1.8815
OC1CCC(O)C2OC12,1.2564
CC1C2C3OC1C23C#N,3.7781
CN1C=CN=C1N1CC1,2.2041
CC1C(C#C)C1(C)C=O,2.5315
CC1=NON=C(F)C1=O,1.9182
OC12CC3C1C1CN3C21,0.4792
CC12CCCC1(N2)C=O,3.2933
CC(O)C1=CC(O)=NO1,1.2882
CC1(COCC#C)CC1,1.1165
C1C2C3OC4C2C1C34,1.7369
O=CCC1C=CC2CN12,3.4097
OC12CC(C1)N(C2)C=O,3.4529
C#CCC1CC2CC2C1,0.7784
OC1C2CC3CC(O3)C12,2.2761
CC12OC1CC2C1CC1,1.7071
NC1=C(F)C=CC(=O)N1,4.3245
O=CNC(=O)C#CC#N,4.1478
C1OC2CC3CC2C1O3,1.8352
C1CC11C2C3C=CC2N13,1.5846
CC1CCCC(C)=C1,0.2749
OCCCC12CC1CC2,1.5625
OC12CC3CC1(C#C)C23,1.0447
OC1C2OC3C2OC13,1.4654
OC1=CNC2=C1CCC2,1.8767
CN1C(CNC1=O)C#N,4.2767
C1CC1C1C2C3CC2C13,0.0801
CC(C)CC1C2CC1C2,0.0836
COCCC1NC1C#N,5.4517
CNC(=O)CCC#C,3.4835
CN(C)C1=C(C)NC=N1,3.0839999999999996
NC1=COC(=O)NC1=O,3.3628
CCC1OC1CC#CC,1.5509
CN1CC(N)(C#N)C1=O,5.2018
CC1C2CC2C11CO1,1.7179
N#CCC1OC1C1CC1,5.2878
NC1=NC=C(F)N=C1N,3.1988
OC12CC1CC1CC1C2,1.0849
NC1=NC(=N)C=NO1,3.8341
CC1C(C=O)C2OC12C,3.5047
C1C2OC=NC3CC2C13,2.0971
CC1CCC2(CC2)O1,1.3059
O=C1CNC2C3CC1C23,2.571
CC12CC1C1C(C#C)C21,1.0258
OCCC1C2COC12,1.952
CN(C)C(=O)CC(N)=O,2.0763
CC12C3C1C1C3C2C1=O,3.1743
C1C2COCC=CC1O2,0.778
C1NC2=C(ON=C2)C=C1,3.9515
CC(=O)C1=CON=C1,3.1775
CC1=C2CCCN2C=C1,2.0095
OC(C#C)C(=O)NC=O,4.7171
CC12CN3CC1C3C2O,1.4787
CCC(C)N1C=CC=C1,2.2306
CC12N=COC3C1OC23,0.9287
O=CC12CC3C(N13)C2=O,3.6017
CC1C(C)C2(C)OCC12,1.6278
CC1=CCC23CCC12N3,1.7614
CC1(C)C2C=CCC12O,1.1449
CCOC1C2CC2C1O,1.4818
O=C1C=CN2C=CC=C12,4.1178
O=C1NC23CC(C2)CC13,3.5594
CCCC(C)(O)C#N,3.4555
COC1=NC=C(C)N=N1,1.1315
N#CC1=CC2CCC1N2,3.8136
CC12OC(CC=C1)C2O,1.8883
NC1=NN2C3CC3C2=N1,2.5506
CC12CCC(CC1)CO2,1.4152
CC1(C)CCOC1(C)C,1.3564
CCCC1(O)CNC1=O,3.1007
CCCN1C=NC(N)=N1,2.2243
CC1=CC(CCN1)=NO,2.9687
CC12COCC1C=CC2,1.4013
OC1=NNC2=C1CCN2,2.8937
O=C1CC23CCN2CC13,3.2836
NC(=O)NC1=NON=N1,5.5682
CNC1=CC=NC(O)=C1,3.2022
CC1=CC(=O)CC1(C)O,4.6837
COC12CN3C(C13)C2O,0.8086
CC1CC2CN2C(=O)O1,5.2015
OCCNC1=CC=CO1,2.3189
O=C1C=CC2=C1NC=N2,1.9866
COCC1C(C)C2CN12,1.6875
CC1(C)C2CC(=O)C12O,2.5949
COCC(C)(N)C#N,3.4431
N=C1OC23CC(C2)NC13,3.3035
OC12CCC(CC1)C2=O,2.5865
NC1=NN(CC#N)C=N1,4.1625
N#CC1=NC2CCC2O1,5.0923
ON=C1CCCC(O)C1,0.6096
CCCCN1C=NN=N1,6.0552
COCC1(C)OCC1=O,1.8024
CC1(C)COCC(=N)O1,3.0983
NC(=O)OC1=CON=C1,5.3735
C#CC1CCC(O1)C#N,4.2018
O=C1CC23OCC2NC13,3.0366
CC1=CC(=O)CC11CO1,3.5203
CCC1=NC=NC(O)=N1,2.0563
CC1OC2CC2(O1)C=O,2.1813
CC(=O)C1(CC#N)CO1,3.4315
OCC12CN3C(C=C1)C23,2.4382
CN(C)C1=C(O)NC=C1,0.218
COC(=N)NCC#N,3.4973
CC1N2C3C2(C)CC13C,1.6174
CCOCC1NC1C#N,4.2613
CC(C)OC1C(O)C1O,2.0814
CC1CC(C)(C#C)C1C,0.6119
OCC1CN1C1CCC1,2.1856
CC1=COC(=N)NC1=O,3.1857
CC12CN1CC1OC21C,1.4189
OC1=CC=C(F)N=C1O,1.2663
O=C1CNCC2COC12,3.5175
C#CCC1NC1C1CO1,2.2262
O=C1C2CC2C11CC1,3.2303
OC12C3CC4CN(C13)C24,2.7896
C1C2CC=CC3CC3C12,0.321
CC1=CCN2N=CC=C12,2.8436
CC(C)C(=O)CC1CC1,2.3346
CC12NC1C1=CCCC21,1.6165
O=C1CCC2C3C1CN23,1.9442
OC1CC2(CN2)C=C1,0.7523
OC1CCN2C(C#C)C12,2.1449
CC#CC1=NC=NO1,3.0119
C1NC=NC2=C1C=NO2,6.6336
OC12C3C1N1C3C=CC21,2.4687
CC(CC#N)C1OC1C,3.5778
C1CC1C1=CN=NC=N1,3.8788
CC1C2C3CC2C13C#N,4.2362
OC(C#C)C(C#C)C#C,1.3797
OC1C(O)C2(O)CC12O,1.9667
O=CC12CC3C(C=C1)N23,3.0167
CC12N=COC3CC1C23,1.9592
CC1=CNC(CO)=C1C,1.9292
CN1C2C3CC1C23C#N,4.8234
CC1CCC(O)CC=C1,1.1668
CC12C3C4N1C2C34CO,3.1892
CC1=CN=C(N=C1)C#N,6.8352
NC1(C#N)C(O)C1C#C,2.9432
CN1C=CN=C1CC=O,2.2162
NC12CC1(NCC2)C#N,3.9709
C1C2C3C4C1C2CCN34,1.3631
CC(C=O)C12CCC1N2,3.158
C1C2C3C4OC2C1C34,1.3514
OC1(CCCC#C)CC1,0.9487
CC(O)C1=CN=NN1C,3.7571
NC1=C(F)N=CC(=N)O1,4.2163
OC12CC1OC2C1CC1,1.2404
C#CCC1OC2CC1C2,1.4721
CC1OCCC(=N)O1,2.1796
C1CC11C2C3CC=C1C23,0.9012
C1OCC2CC1OC=N2,2.6549
O=CCC#CCC1CN1,2.8869
NC1=C(O)C(=O)OC=N1,3.3296
O=C1C2CC3C2OC13,3.4142
CC12CN3CC1(C)C23C,1.8849
CCCCC12CCC1O2,1.7579
C1CN1C1C2C3CC2C13,1.0766
COC1=CC(=N)N=CN1,5.8507
NC1=COC2=C1CCN2,1.3656
OCCC12CC(O1)C=C2,1.9473
CC1=CC2C3OC2(C)C13,1.9548
CCN1C=CN=C1CO,2.6999
O=C1C2CN3CC2CC13,2.8789
NC(=O)C(=O)NCCO,1.7439
CC1(O)CC(=O)NC1=O,1.3141
OC1CC2(NCC12)C#N,2.0475
CN=C1OC(C)CC1=O,4.2668
CC1(C)CC=CCCO1,0.9016
CN=C1CN=C(CO)N1,2.4636
N=C1OCC2=CN=NN12,5.6683
CC(=O)OC1C2COC12,2.5445
CC(C)C1CCC=C1,0.1214
CN1C=C(OC=O)C=N1,4.4008
CC1(CN=CO1)OC=N,3.3433
O=CCCC1NC1C#C,3.1556
OC1CC2(CN2)C1C=O,5.5408
O=C1NN=C(N1)C1CO1,3.1344
CNC(=O)C1CCN1C,2.8537
CC12CC3CCC1C23C,0.2933
C#CC12CC3CC1C2C3,1.1208
N=C(OC(=O)C#C)C#N,2.5412
CC1CC11CCC(O)C1,1.3467
COC1C=C(C)CC1=O,2.3983
CC1(CO1)C(O)CCO,1.4617
N#CC1=CC=C2CCN12,5.2975
OC(CCC1CC1)C#N,3.5093
CCC(C#N)N(C)C=O,3.7967
CCCC1CC(O1)C#N,4.436
CC1=CNCC(O)C1=O,4.7673
O=CCC(CC=O)C#C,2.7375
OC1=NC=C(N1)N1CC1,2.2104
N=C1OC2CNC1C2,3.9362
NC(=O)C1CCC(O)C1,4.3567
OC1=NC(=O)OC(=N)O1,2.3888
CC1C2C3CC1CC23O,1.2952
CC(CC1CC1)C1CC1,0.0508
COCCCN1CC1C,1.9811
CC(O)C1=C(O)NN=C1,2.0127
CC1(CCCC#C)CO1,2.0722
C1C2N1CC21CN2CC12,1.2351
CN1CC(=O)C1C1CC1,2.5015
CN1C=C(F)C(=O)N=N1,7.3225
CC12CC3C4CC1C2C34,0.049
CCC1(C=O)C2CCC12,3.1986
CN(C=O)C1(C)CC1,3.8553
C1C2C3C4CCCC13C24,0.3271
CNC1=C(C)N=NO1,5.3048
CC12C3COC11CN2C31,1.0328
CC1=NC(N)=NOC1=O,4.4188
CC12CC(C1)C1CC2C1,0.0382
CC1C2CC3CC1C23C,0.3039
COC1OC2COC1C2,1.6714
CC1N2C3CC3C12CO,2.4272
CCOCC(N)=O,4.1238
CC1=C(CC=O)N=NO1,1.8855
CC1C(CCC1=O)C#N,3.7594
COC1=C2CCN2C=C1,1.3051
CCOCC1=NCCO1,0.9662
CC(C=O)(C#C)C1CN1,2.7954
C#CC1CC(O1)C#N,4.2337
CCC1(C)COC1CO,2.7647
CC1C2C(C)OCC12C,1.4169
O=CC1=CC(=O)N=CO1,2.0962
CN1CC2(OCC12)C=O,2.2947
CC1C(=N)OCC1=O,1.272
CC1(O)CC(=O)NC=C1,4.1602
CCCCC(=O)C(C)C,2.419
CCN1C=CN=C1C#C,3.9957
CCC#CC(C)C1CO1,1.9731
OC1=NOC(OC=N)=C1,1.4337
CC12NCC1OC2C#N,5.7207
C#CC1CC(C1)N1CC1,0.9961
OC1CC11CC2(CO2)C1,2.4412
CN=C1CC(O)C(=O)O1,1.2703
CCC(O)C(O)CC=O,2.9206
N#CC12CC3CC1OC23,4.4752
CNC1=C(O)NN=C1C,2.1189
CCC12NC1C1C(O)C21,3.7659
C#CC1C2CC1C2,0.6381
NC1=CC=CN=C1F,3.452
CCNC1=CN(C)C=C1,1.4983
CC1(CC=O)OC1C=O,2.9335
CN1C=C(CO)C(O)=N1,1.0429
OCC1CCOC1,1.7937
CN1CC1CCC=O,2.2843
OCCC(=O)OC1CC1,0.4393
O=C1CC2CC1C=CC2,2.9782
CC1=CCCC2CC2C1,0.0932
CN=C(OC(N)=O)C#C,1.7593
C#CC1(COC=N1)C#N,4.0668
CC1(O)C2C=CC(=O)C12,4.4648
CCCC1C2CC2C1C,0.2922
C#CC1COCC2CN12,0.8222
CC1C2OC1C1OCC21,1.2878
CCC1C(C)N1CC#N,4.831
CC1=CCC2C(C#C)C12,0.7842
CCCCC1=COC=N1,1.1987
COC(C)(C=O)C(C)O,2.6314
CC1CN2CC1C2C=O,2.5026
CC1C2CC1(O)C2C#C,1.3449
COCC#CC1CCO1,1.5695
CC(=NO)C1NC1CO,2.1497
CN1N=C2CCNC2=N1,1.5038
OC1(CC1)C1(CN1)C=O,2.3026
CC12CCCN1C2C=O,3.4319
OC1=NNC(CC#N)=N1,2.9729
C#CC1CC=CCC=C1,0.826
O=C1OC2=C(CNC2)O1,4.2516
NC1COCC1C#N,3.4561
CC1(C)OCCC11CN1,1.5967
CCCN1N=CNC1=O,2.4507
